timestamp,FA,F1,F2,F3,F4,F5,F6,F7,F8,CA,C1,C2,C3,C4,C5,C6,C7,C8,PA,P1,P2,P3,P4,P5,P6,P7,P8,Radio-Flux-10.7cm,SESC-Sunspot-Number,Sunspot-Area-10E-6-Hemis.,New-Regions,Stanfor-Solar-Mean-Field,GOES15-X-Ray-Bkgd-Flux,X-Ray-C,X-Ray-M,X-Ray-X,X-Ray-S,Optical-1,Optical-2,Optical-3
2008-10-03,10.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,32.0,3.0,2.0,5.0,6.0,6.0,3.0,2.0,2.0,13.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-04,8.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,17.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0,2.0,11.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,67.0,12.0,10.0,1.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-05,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-06,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-08,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-10,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,69.0,12.0,10.0,1.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-11,20.0,1.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,40.0,1.0,1.0,5.0,5.0,6.0,6.0,5.0,2.0,37.0,1.0,2.0,3.0,4.0,6.0,7.0,5.0,2.0,71.0,16.0,40.0,1.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-12,10.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,26.0,3.0,2.0,5.0,5.0,5.0,4.0,2.0,2.0,13.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,70.0,16.0,70.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-13,7.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,15.0,2.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,9.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,71.0,15.0,40.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-14,3.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,70.0,14.0,20.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-15,7.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,15.0,1.0,3.0,4.0,4.0,4.0,2.0,0.0,1.0,8.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,71.0,13.0,30.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-16,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,72.0,24.0,50.0,1.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,70.0,11.0,30.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-19,5.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,70.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-20,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-21,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-22,5.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-23,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-26,3.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-27,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-28,5.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-29,16.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,19.0,1.0,3.0,5.0,2.0,4.0,4.0,3.0,2.0,11.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-30,11.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,18.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,1.0,11.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,67.0,13.0,20.0,1.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,5.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,68.0,16.0,30.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,16.0,20.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-02,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,69.0,17.0,60.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2008-11-03,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,18.0,80.0,0.0,-999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2008-11-04,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,14.0,60.0,0.0,-999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2008-11-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,30.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,11.0,30.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-07,7.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,13.0,0.0,0.0,3.0,5.0,2.0,1.0,1.0,4.0,8.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-08,11.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,30.0,4.0,3.0,5.0,6.0,5.0,3.0,2.0,1.0,14.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-09,10.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,15.0,2.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,12.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-10,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,69.0,16.0,40.0,1.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-11,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,18.0,80.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-12,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,71.0,21.0,80.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-13,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,16.0,70.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-14,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,12.0,30.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-15,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,68.0,11.0,50.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-16,7.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,8.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,68.0,11.0,40.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-17,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,10.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-20,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,70.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-23,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-25,11.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,17.0,1.0,3.0,5.0,2.0,5.0,2.0,1.0,1.0,10.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-26,11.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,11.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-27,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-28,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,67.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-29,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-30,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-03,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-04,4.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,20.0,1.0,3.0,2.0,6.0,5.0,2.0,1.0,0.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,70.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-05,7.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,24.0,0.0,1.0,5.0,6.0,3.0,4.0,3.0,2.0,10.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-06,14.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,26.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,1.0,7.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-07,6.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,11.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,0.0,6.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-08,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-10,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,71.0,13.0,50.0,1.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-11,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,70.0,12.0,20.0,0.0,-999.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-12,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,71.0,14.0,20.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-16,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-17,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-19,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-20,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-22,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,68.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
